# PIMCID: 582c099d-216e-45f5-b9fe-446cc2b0bc9c
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  1.03947118E+02  1.34181889E+00  9.11134370E-01  9.11054821E-01  2.25287372E+00  2.03287372E+00  6.70869673E-01  6.70909447E-01  4.55567185E-01  4.55527410E-01  1.12643686E+00  9.19926118E+01  2.25287372E+00  9.73203181E+01  3.01804777E+02  0.00000000E+00  8.77425374E+03  1.41438210E+00  4.77992625E-03
  9.09997904E+01  1.09464680E+00  1.00583330E+00  1.00582978E+00  2.10047658E+00  1.88047658E+00  5.47321639E-01  5.47323398E-01  5.02916651E-01  5.02914892E-01  1.05023829E+00  1.00118372E+02  2.10047658E+00  9.78146805E+01  4.04188844E+02  0.00000000E+00  9.42022605E+03  1.85987078E+00  3.51125434E-02
  7.83888478E+01  1.02897564E+00  9.99826578E-01  9.99840437E-01  2.02881608E+00  1.80881608E+00  5.14494750E-01  5.14487820E-01  4.99913289E-01  4.99920218E-01  1.01440804E+00  1.08203660E+02  2.02881608E+00  9.79460353E+01  4.63003354E+02  0.00000000E+00  1.01184889E+04  1.84077916E+00  3.41017840E-02
  5.89825200E+01  8.30305494E-01  9.37396201E-01  9.37348038E-01  1.76765353E+00  1.54765353E+00  4.15128665E-01  4.15152747E-01  4.68698101E-01  4.68674019E-01  8.83826766E-01  1.09553656E+02  1.76765353E+00  9.83433636E+01  4.05386714E+02  0.00000000E+00  1.03624747E+04  2.34234808E+00  9.36325396E-02
  8.53533688E+01  1.06859415E+00  9.97927072E-01  9.97955687E-01  2.06654984E+00  1.84654984E+00  5.34311384E-01  5.34297076E-01  4.98963536E-01  4.98977844E-01  1.03327492E+00  1.07306897E+02  2.06654984E+00  9.78667890E+01  3.43057192E+02  0.00000000E+00  1.02775046E+04  2.36268682E+00  8.65752625E-02
  7.42187508E+01  1.01367296E+00  9.27249402E-01  9.27365968E-01  1.94103893E+00  1.72103893E+00  5.06894763E-01  5.06836481E-01  4.63624701E-01  4.63682984E-01  9.70519465E-01  1.07636427E+02  1.94103893E+00  9.79766536E+01  5.14924622E+02  0.00000000E+00  9.95844306E+03  2.23804457E+00  8.46994998E-02
  4.05753440E+01  6.27053949E-01  9.23977905E-01  9.23965068E-01  1.55101902E+00  1.33101902E+00  3.13520556E-01  3.13526975E-01  4.61988953E-01  4.61982534E-01  7.75509508E-01  9.06429663E+01  1.55101902E+00  9.87498838E+01  2.80891737E+02  0.00000000E+00  8.67941511E+03 -7.96725155E-02 -1.46562073E-01
  4.81079989E+01  7.56018656E-01  9.59181107E-01  9.59211211E-01  1.71522987E+00  1.49522987E+00  3.78024380E-01  3.78009328E-01  4.79590553E-01  4.79605606E-01  8.57614934E-01  1.06904220E+02  1.71522987E+00  9.84919538E+01  2.78355169E+02  0.00000000E+00  1.03311602E+04  8.45384924E-01 -5.93432532E-02
  5.39103276E+01  7.05944075E-01  9.26209889E-01  9.26196629E-01  1.63214070E+00  1.41214070E+00  3.52965408E-01  3.52972038E-01  4.63104945E-01  4.63098314E-01  8.16070352E-01  9.81416436E+01  1.63214070E+00  9.85920918E+01  2.58065847E+02  0.00000000E+00  9.47329781E+03  5.35596838E-01 -8.53698723E-02
  8.05921613E+01  9.72453864E-01  9.85913220E-01  9.86036534E-01  1.95849040E+00  1.73849040E+00  4.86288589E-01  4.86226932E-01  4.92956610E-01  4.93018267E-01  9.79245199E-01  9.76649994E+01  1.95849040E+00  9.80590995E+01  2.75723241E+02  0.00000000E+00  9.39504126E+03  1.06350361E+00 -4.15551850E-02
  4.42437231E+01  5.28330713E-01  1.02754763E+00  1.02745702E+00  1.55578773E+00  1.33578773E+00  2.64120051E-01  2.64165357E-01  5.13773814E-01  5.13728509E-01  7.77893866E-01  9.01978986E+01  1.55578773E+00  9.89473140E+01  3.67408756E+02  0.00000000E+00  8.48886956E+03  1.64163339E+00  1.00447174E-02
  4.76769661E+01  6.55178115E-01  9.93662474E-01  9.93704299E-01  1.64888241E+00  1.42888241E+00  3.27609969E-01  3.27589057E-01  4.96831237E-01  4.96852149E-01  8.24441207E-01  1.00477775E+02  1.64888241E+00  9.86936382E+01  4.38671403E+02  0.00000000E+00  9.40541874E+03  2.24737358E+00  7.56816473E-02
  9.23280041E+01  1.13913325E+00  1.07561687E+00  1.07555033E+00  2.21468358E+00  1.99468358E+00  5.69533352E-01  5.69566623E-01  5.37808436E-01  5.37775165E-01  1.10734179E+00  1.16536566E+02  2.21468358E+00  9.77256937E+01  6.98791934E+02  0.00000000E+00  1.05290730E+04  3.25132526E+00  1.63799905E-01
  6.05663697E+01  8.14763847E-01  9.34701595E-01  9.34600034E-01  1.74936388E+00  1.52936388E+00  4.07331143E-01  4.07381923E-01  4.67350797E-01  4.67300017E-01  8.74681940E-01  1.03281539E+02  1.74936388E+00  9.83744318E+01  3.71164764E+02  0.00000000E+00  9.78626435E+03  2.23453700E+00  8.32636331E-02
  9.07558515E+01  9.97225927E-01  1.00241580E+00  1.00235587E+00  1.99958180E+00  1.77958180E+00  4.98583001E-01  4.98612964E-01  5.01207898E-01  5.01177935E-01  9.99790899E-01  9.59322886E+01  1.99958180E+00  9.80095192E+01  3.88994772E+02  0.00000000E+00  9.00650430E+03  1.68104656E+00  1.77512083E-02
