# PIMCID: fd043fa2-d125-4421-ab0d-ad4d7578cd0f
#           K_op            K_cv            V_op            V_cv               E            E_mu          K_op/N          K_cv/N          V_op/N          V_cv/N             E/N     EEcv*Beta^2        Ecv*Beta            dEdB          CvCov1          CvCov2          CvCov3            E_th               P
  1.76682800E+01  6.04749880E+00  6.24584530E+00  6.24571299E+00  1.22932118E+01  1.20732118E+01  3.02368325E+00  3.02374940E+00  3.12292265E+00  3.12285650E+00  6.14660590E+00  2.05816047E+01  2.04886863E+00  1.43848207E+01  7.52347634E+01  0.00000000E+00  2.31895008E+02  1.27081993E+01  3.33962548E-01
  2.06291492E+01  5.19907673E+00  7.94489191E+00  7.94447613E+00  1.31435529E+01  1.29235529E+01  2.59933047E+00  2.59953836E+00  3.97244595E+00  3.97223806E+00  6.57177643E+00  1.85551696E+01  2.19059214E+00  1.46676234E+01  8.34025787E+01  0.00000000E+00  2.01933482E+02  1.01523195E+01 -1.76440017E-01
  1.02515452E+01  4.33834419E+00  5.51612044E+00  5.51636789E+00  9.85471208E+00  9.63471208E+00  2.16929582E+00  2.16917210E+00  2.75806022E+00  2.75818394E+00  4.92735604E+00  1.95977984E+01  1.64245201E+00  1.49545634E+01  4.96490187E+01  0.00000000E+00  2.72972476E+02  8.36797278E+00  9.34171556E-03
  1.01880906E+01  4.28955085E+00  5.80928926E+00  5.80938819E+00  1.00989390E+01  9.87893904E+00  2.14482489E+00  2.14477542E+00  2.90464463E+00  2.90469410E+00  5.04946952E+00  1.82309214E+01  1.68315651E+00  1.49708184E+01  5.03557336E+01  0.00000000E+00  2.38065903E+02  1.07666240E+01  2.05253769E-01
  1.17966122E+01  5.28870367E+00  4.96483974E+00  4.96458838E+00  1.02532920E+01  1.00332920E+01  2.64422615E+00  2.64435183E+00  2.48241987E+00  2.48229419E+00  5.12664602E+00  1.97627351E+01  1.70888201E+00  1.46377470E+01  5.50822647E+01  0.00000000E+00  2.52818212E+02  1.18186993E+01  4.37181328E-01
  1.17356608E+01  5.26899996E+00  4.86267904E+00  4.86214146E+00  1.01311414E+01  9.91114142E+00  2.63423119E+00  2.63449998E+00  2.43133952E+00  2.43107073E+00  5.06557071E+00  2.07265180E+01  1.68852357E+00  1.46443050E+01  6.89407527E+01  0.00000000E+00  2.52171677E+02  1.02152302E+01  2.92201466E-01
  1.54734005E+01  5.42638890E+00  6.40593584E+00  6.40632050E+00  1.18327094E+01  1.16127094E+01  2.71338678E+00  2.71319445E+00  3.20296792E+00  3.20316025E+00  5.91635470E+00  1.84125465E+01  1.97211823E+00  1.45918745E+01  7.10644656E+01  0.00000000E+00  2.04401528E+02  1.14903999E+01  1.88091473E-01
  1.21522507E+01  4.81558702E+00  5.61449679E+00  5.61385861E+00  1.04294456E+01  1.02094456E+01  2.40747442E+00  2.40779351E+00  2.80724840E+00  2.80692930E+00  5.21472281E+00  2.07364196E+01  1.73824094E+00  1.47954477E+01  5.26889311E+01  0.00000000E+00  2.83745400E+02  8.93586794E+00  5.15076163E-02
  1.58601822E+01  6.42892859E+00  4.79434513E+00  4.79479664E+00  1.12237252E+01  1.10037252E+01  3.21469005E+00  3.21446430E+00  2.39717257E+00  2.39739832E+00  5.61186261E+00  1.80128728E+01  1.87062087E+00  1.42576939E+01  6.12580505E+01  0.00000000E+00  2.10505512E+02  1.06650955E+01  3.47289724E-01
  1.31366491E+01  6.21953703E+00  4.22015313E+00  4.22092007E+00  1.04404571E+01  1.02204571E+01  3.11015199E+00  3.10976852E+00  2.11007656E+00  2.11046003E+00  5.22022855E+00  1.98444574E+01  1.74007618E+00  1.43274984E+01  7.70625248E+01  0.00000000E+00  2.24081973E+02  1.14908919E+01  5.15950885E-01
  6.86638604E+00  4.01868199E+00  3.87635743E+00  3.87655436E+00  7.89523636E+00  7.67523636E+00  2.00943946E+00  2.00934100E+00  1.93817872E+00  1.93827718E+00  3.94761818E+00  1.61547772E+01  1.31587273E+00  1.50611111E+01  3.33010696E+01  0.00000000E+00  2.19560391E+02  7.14017755E+00  1.32534334E-01
  1.74868746E+01  4.32557716E+00  8.05000976E+00  8.05144494E+00  1.23770221E+01  1.21570221E+01  2.16350617E+00  2.16278858E+00  4.02500488E+00  4.02572247E+00  6.18851105E+00  2.05418648E+01  2.06283702E+00  1.49588565E+01  8.11900155E+01  0.00000000E+00  2.48074482E+02  1.05581887E+01 -1.51898429E-01
